,0,1,2,3,4,5,6,7,8,9,10,11,season,category,color,release_date,day,week,month,year
5237,1.0,5.0,10.0,11.0,12.0,6.0,15.0,8.0,6.0,55.0,4.0,6.0,AW19,culottes,jeans,2019-09-28,5,39,9,2019
5238,1.0,11.0,4.0,5.0,4.0,5.0,1.0,0.0,1.0,114.0,15.0,3.0,AW19,trapeze dress,red,2019-09-28,5,39,9,2019
5239,3.0,13.0,22.0,11.0,7.0,9.0,6.0,3.0,4.0,30.0,4.0,1.0,AW19,long sleeve,beige,2019-09-28,5,39,9,2019
5240,1.0,10.0,14.0,5.0,4.0,13.0,10.0,12.0,6.0,36.0,22.0,21.0,AW19,medium coat,black,2019-09-29,6,39,9,2019
5241,1.0,7.0,7.0,2.0,3.0,6.0,9.0,5.0,5.0,104.0,7.0,2.0,AW19,culottes,jeans,2019-09-29,6,39,9,2019
5242,1.0,4.0,10.0,6.0,10.0,5.0,3.0,8.0,2.0,40.0,8.0,1.0,AW19,long sleeve,black,2019-09-29,6,39,9,2019
5243,3.0,5.0,2.0,2.0,4.0,6.0,12.0,5.0,43.0,17.0,10.0,12.0,AW19,medium coat,ice,2019-09-30,0,40,9,2019
5244,9.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,AW19,long sleeve,black,2019-09-30,0,40,9,2019
5245,9.0,15.0,6.0,5.0,12.0,2.0,2.0,0.0,121.0,9.0,0.0,0.0,AW19,trapeze dress,mustard,2019-09-30,0,40,9,2019
5246,2.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,31.0,10.0,3.0,2.0,AW19,short sleeves,pattern,2019-09-30,0,40,9,2019
5247,9.0,6.0,8.0,8.0,4.0,10.0,10.0,8.0,98.0,23.0,16.0,16.0,AW19,culottes,black,2019-10-01,1,40,10,2019
5248,12.0,10.0,12.0,10.0,6.0,3.0,3.0,2.0,14.0,0.0,1.0,0.0,AW19,printed,white,2019-10-01,1,40,10,2019
5249,5.0,5.0,10.0,3.0,7.0,7.0,3.0,4.0,37.0,3.0,4.0,2.0,AW19,culottes,jeans,2019-10-01,1,40,10,2019
5250,10.0,14.0,7.0,6.0,5.0,8.0,1.0,3.0,40.0,10.0,4.0,4.0,AW19,culottes,black,2019-10-01,1,40,10,2019
5251,3.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,55.0,20.0,2.0,3.0,AW19,sleeveless,black,2019-10-01,1,40,10,2019
5252,13.0,21.0,18.0,12.0,15.0,16.0,6.0,1.0,230.0,27.0,1.0,1.0,AW19,trapeze dress,pattern,2019-10-02,2,40,10,2019
5253,13.0,31.0,22.0,12.0,19.0,15.0,11.0,12.0,238.0,42.0,34.0,25.0,AW19,trapeze dress,pattern,2019-10-02,2,40,10,2019
5254,3.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0,12.0,3.0,0.0,2.0,AW19,culottes,black,2019-10-02,2,40,10,2019
5255,16.0,9.0,8.0,16.0,6.0,7.0,6.0,4.0,18.0,1.0,1.0,3.0,AW19,long sleeve,black,2019-10-02,2,40,10,2019
5256,6.0,11.0,7.0,10.0,17.0,12.0,6.0,13.0,186.0,17.0,11.0,8.0,AW19,culottes,pattern,2019-10-02,2,40,10,2019
5257,11.0,16.0,10.0,12.0,15.0,16.0,12.0,11.0,128.0,27.0,11.0,7.0,AW19,culottes,black,2019-10-02,2,40,10,2019
5258,8.0,13.0,16.0,10.0,7.0,9.0,6.0,4.0,43.0,7.0,3.0,3.0,AW19,long cardigan,grey,2019-10-02,2,40,10,2019
5259,13.0,16.0,17.0,16.0,11.0,9.0,10.0,4.0,42.0,6.0,0.0,2.0,AW19,long cardigan,pattern,2019-10-02,2,40,10,2019
5260,5.0,7.0,10.0,5.0,5.0,4.0,5.0,8.0,25.0,8.0,1.0,1.0,AW19,long sleeve,white,2019-10-02,2,40,10,2019
5261,6.0,12.0,6.0,5.0,8.0,6.0,4.0,3.0,18.0,3.0,4.0,3.0,AW19,long sleeve,pattern,2019-10-02,2,40,10,2019
5262,10.0,15.0,17.0,7.0,7.0,9.0,7.0,5.0,29.0,6.0,1.0,0.0,AW19,long sleeve,black,2019-10-02,2,40,10,2019
5263,1.0,3.0,2.0,2.0,9.0,7.0,3.0,6.0,48.0,8.0,1.0,0.0,AW19,long sleeve,leather,2019-10-03,3,40,10,2019
5264,13.0,14.0,9.0,9.0,3.0,3.0,1.0,0.0,36.0,5.0,0.0,0.0,AW19,short sleeves,pink,2019-10-03,3,40,10,2019
5265,3.0,3.0,8.0,3.0,6.0,7.0,3.0,5.0,36.0,10.0,3.0,2.0,AW19,kimono dress,black,2019-10-03,3,40,10,2019
5266,11.0,20.0,12.0,8.0,9.0,10.0,9.0,9.0,71.0,7.0,2.0,1.0,AW19,long cardigan,pattern,2019-10-03,3,40,10,2019
5267,6.0,8.0,7.0,4.0,6.0,6.0,8.0,1.0,59.0,12.0,1.0,0.0,AW19,doll dress,pattern,2019-10-03,3,40,10,2019
5268,2.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,10.0,3.0,0.0,0.0,AW19,sleeveless,beige,2019-10-03,3,40,10,2019
5269,8.0,16.0,5.0,5.0,2.0,2.0,2.0,2.0,45.0,9.0,0.0,0.0,AW19,sleeveless,pattern,2019-10-03,3,40,10,2019
5270,4.0,5.0,7.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,AW19,long sleeve,jeans,2019-10-03,3,40,10,2019
5271,5.0,31.0,33.0,17.0,17.0,17.0,10.0,12.0,219.0,44.0,36.0,35.0,AW19,miniskirt,pattern,2019-10-03,3,40,10,2019
5272,2.0,5.0,6.0,2.0,7.0,2.0,14.0,3.0,59.0,26.0,27.0,28.0,AW19,long coat,green,2019-10-03,3,40,10,2019
5273,4.0,11.0,12.0,8.0,6.0,8.0,5.0,6.0,57.0,17.0,4.0,4.0,AW19,solid colours,bordeaux,2019-10-03,3,40,10,2019
5274,2.0,9.0,7.0,3.0,4.0,5.0,0.0,0.0,48.0,10.0,0.0,0.0,AW19,drop sleeve,cream,2019-10-03,3,40,10,2019
5275,2.0,3.0,11.0,6.0,1.0,4.0,2.0,4.0,69.0,12.0,1.0,1.0,AW19,long sleeve,pink,2019-10-03,3,40,10,2019
5276,10.0,20.0,27.0,15.0,12.0,15.0,12.0,12.0,96.0,19.0,3.0,3.0,AW19,solid colours,black,2019-10-03,3,40,10,2019
5277,20.0,33.0,21.0,10.0,9.0,4.0,5.0,0.0,18.0,3.0,1.0,0.0,AW19,doll dress,pattern,2019-10-03,3,40,10,2019
5278,6.0,5.0,4.0,1.0,9.0,2.0,2.0,1.0,112.0,5.0,0.0,0.0,AW19,trapeze dress,black,2019-10-04,4,40,10,2019
5279,3.0,2.0,5.0,8.0,4.0,4.0,3.0,4.0,14.0,4.0,0.0,2.0,AW19,long sleeve,black,2019-10-04,4,40,10,2019
5280,9.0,34.0,28.0,25.0,16.0,9.0,6.0,9.0,88.0,5.0,3.0,1.0,AW19,culottes,pattern,2019-10-04,4,40,10,2019
5281,5.0,8.0,12.0,9.0,12.0,10.0,9.0,10.0,56.0,10.0,14.0,6.0,AW19,solid colours,teal,2019-10-04,4,40,10,2019
5282,2.0,25.0,36.0,26.0,18.0,30.0,36.0,35.0,579.0,115.0,81.0,66.0,AW19,culottes,black,2019-10-04,4,40,10,2019
5283,1.0,16.0,19.0,16.0,27.0,18.0,24.0,15.0,275.0,58.0,19.0,19.0,AW19,culottes,black,2019-10-04,4,40,10,2019
5284,8.0,25.0,16.0,5.0,19.0,28.0,27.0,18.0,272.0,52.0,37.0,46.0,AW19,solid colours,black,2019-10-04,4,40,10,2019
5285,11.0,16.0,16.0,19.0,11.0,6.0,10.0,6.0,61.0,14.0,2.0,2.0,AW19,long sleeve,pattern,2019-10-04,4,40,10,2019
5286,6.0,10.0,9.0,4.0,8.0,10.0,15.0,6.0,103.0,20.0,2.0,3.0,AW19,long sleeve,black,2019-10-04,4,40,10,2019
5287,1.0,8.0,7.0,3.0,1.0,5.0,4.0,3.0,36.0,6.0,4.0,1.0,AW19,long sleeve,cream,2019-10-04,4,40,10,2019
5288,1.0,9.0,10.0,11.0,4.0,11.0,10.0,3.0,20.0,6.0,2.0,0.0,AW19,doll dress,pattern,2019-10-04,4,40,10,2019
5289,2.0,6.0,0.0,5.0,4.0,3.0,0.0,2.0,16.0,5.0,1.0,1.0,AW19,long sleeve,black,2019-10-04,4,40,10,2019
5290,4.0,5.0,8.0,9.0,10.0,6.0,6.0,4.0,45.0,5.0,4.0,2.0,AW19,long sleeve,white,2019-10-04,4,40,10,2019
5291,1.0,7.0,2.0,2.0,1.0,0.0,0.0,1.0,26.0,4.0,1.0,1.0,AW19,sheath dress,black,2019-10-04,4,40,10,2019
5292,1.0,8.0,10.0,7.0,6.0,4.0,4.0,0.0,15.0,5.0,1.0,2.0,AW19,long sleeve,white,2019-10-04,4,40,10,2019
5293,5.0,16.0,5.0,7.0,7.0,7.0,2.0,5.0,29.0,7.0,2.0,0.0,AW19,long sleeve,black,2019-10-05,5,40,10,2019
5294,3.0,22.0,10.0,22.0,17.0,14.0,10.0,10.0,136.0,28.0,15.0,10.0,AW19,midi skirt,black,2019-10-05,5,40,10,2019
5295,2.0,5.0,4.0,4.0,5.0,11.0,10.0,6.0,56.0,10.0,4.0,9.0,AW19,solid colours,red,2019-10-05,5,40,10,2019
5296,4.0,10.0,5.0,6.0,5.0,3.0,1.0,0.0,70.0,9.0,2.0,4.0,AW19,long sleeve,mustard,2019-10-05,5,40,10,2019
5297,2.0,2.0,4.0,4.0,1.0,6.0,1.0,0.0,33.0,8.0,4.0,4.0,AW19,culottes,black,2019-10-05,5,40,10,2019
5298,2.0,16.0,21.0,22.0,19.0,8.0,15.0,14.0,121.0,26.0,12.0,13.0,AW19,culottes,black,2019-10-05,5,40,10,2019
5299,5.0,24.0,7.0,10.0,7.0,2.0,3.0,2.0,29.0,4.0,3.0,1.0,AW19,long sleeve,pattern,2019-10-05,5,40,10,2019
5300,2.0,11.0,4.0,4.0,7.0,6.0,18.0,9.0,64.0,50.0,78.0,29.0,AW19,long coat,black,2019-10-06,6,40,10,2019
5301,1.0,16.0,8.0,5.0,8.0,6.0,8.0,7.0,64.0,14.0,3.0,7.0,AW19,midi skirt,silver,2019-10-06,6,40,10,2019
5302,1.0,5.0,7.0,6.0,3.0,3.0,3.0,1.0,58.0,10.0,4.0,4.0,AW19,solid colours,grey,2019-10-06,6,40,10,2019
5303,8.0,4.0,4.0,5.0,4.0,9.0,3.0,59.0,30.0,34.0,45.0,28.0,AW19,medium coat,red,2019-10-07,0,41,10,2019
5304,8.0,0.0,6.0,3.0,1.0,0.0,1.0,26.0,2.0,0.0,0.0,0.0,AW19,culottes,pattern,2019-10-07,0,41,10,2019
5305,18.0,16.0,16.0,21.0,17.0,8.0,4.0,74.0,8.0,3.0,0.0,0.0,AW19,long sleeve,pattern,2019-10-07,0,41,10,2019
5306,9.0,19.0,14.0,15.0,12.0,15.0,13.0,83.0,12.0,5.0,4.0,2.0,AW19,culottes,pattern,2019-10-08,1,41,10,2019
5307,8.0,15.0,14.0,15.0,8.0,10.0,14.0,170.0,47.0,8.0,5.0,4.0,AW19,culottes,pattern,2019-10-08,1,41,10,2019
5308,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.0,0.0,AW19,long coat,black,2019-10-08,1,41,10,2019
5309,8.0,13.0,9.0,12.0,8.0,6.0,8.0,76.0,18.0,7.0,7.0,2.0,AW19,long duster,mud,2019-10-08,1,41,10,2019
5310,1.0,3.0,4.0,1.0,4.0,2.0,2.0,41.0,21.0,25.0,28.0,19.0,AW19,medium coat,black,2019-10-08,1,41,10,2019
5311,11.0,13.0,19.0,16.0,14.0,4.0,8.0,192.0,38.0,20.0,24.0,11.0,AW19,medium coat,black,2019-10-08,1,41,10,2019
5312,17.0,19.0,12.0,13.0,7.0,12.0,5.0,58.0,14.0,7.0,6.0,4.0,AW19,doll dress,oil,2019-10-08,1,41,10,2019
5313,10.0,12.0,9.0,9.0,10.0,9.0,7.0,57.0,15.0,4.0,8.0,3.0,AW19,doll dress,red,2019-10-08,1,41,10,2019
5314,7.0,16.0,10.0,15.0,12.0,12.0,7.0,72.0,11.0,2.0,3.0,3.0,AW19,long duster,black,2019-10-09,2,41,10,2019
5315,5.0,13.0,20.0,4.0,13.0,14.0,9.0,77.0,7.0,3.0,4.0,5.0,AW19,medium coat,black,2019-10-09,2,41,10,2019
5316,8.0,7.0,10.0,10.0,7.0,8.0,16.0,145.0,20.0,12.0,6.0,8.0,AW19,doll dress,pattern,2019-10-09,2,41,10,2019
5317,38.0,41.0,37.0,48.0,34.0,25.0,18.0,158.0,23.0,6.0,5.0,0.0,AW19,long sleeve,pattern,2019-10-09,2,41,10,2019
5318,16.0,22.0,14.0,13.0,5.0,4.0,3.0,28.0,4.0,0.0,0.0,1.0,AW19,long sleeve,grey,2019-10-09,2,41,10,2019
5319,13.0,16.0,14.0,18.0,13.0,4.0,3.0,33.0,13.0,1.0,0.0,1.0,AW19,culottes,black,2019-10-09,2,41,10,2019
5320,7.0,16.0,12.0,13.0,5.0,8.0,11.0,65.0,9.0,2.0,6.0,1.0,AW19,sheath dress,black,2019-10-10,3,41,10,2019
5321,1.0,4.0,0.0,3.0,3.0,5.0,6.0,64.0,29.0,39.0,20.0,19.0,AW19,long coat,oil,2019-10-10,3,41,10,2019
5322,1.0,4.0,0.0,0.0,2.0,6.0,7.0,32.0,9.0,2.0,6.0,7.0,AW19,long sleeve,black,2019-10-10,3,41,10,2019
5323,12.0,18.0,16.0,16.0,15.0,18.0,9.0,173.0,30.0,16.0,10.0,7.0,AW19,trapeze dress,pattern,2019-10-10,3,41,10,2019
5324,11.0,16.0,14.0,12.0,9.0,4.0,5.0,71.0,12.0,11.0,4.0,10.0,AW19,doll dress,black,2019-10-10,3,41,10,2019
5325,9.0,16.0,14.0,12.0,7.0,9.0,5.0,38.0,6.0,7.0,0.0,2.0,AW19,long sleeve,white,2019-10-10,3,41,10,2019
5326,7.0,9.0,7.0,12.0,5.0,4.0,10.0,95.0,17.0,5.0,3.0,2.0,AW19,short sleeves,black,2019-10-10,3,41,10,2019
5327,2.0,6.0,5.0,4.0,6.0,11.0,3.0,56.0,4.0,6.0,7.0,5.0,AW19,culottes,black,2019-10-10,3,41,10,2019
5328,7.0,10.0,13.0,8.0,13.0,8.0,12.0,194.0,46.0,27.0,17.0,4.0,AW19,culottes,pattern,2019-10-10,3,41,10,2019
5329,10.0,9.0,7.0,4.0,4.0,5.0,7.0,18.0,9.0,0.0,0.0,0.0,AW19,long sleeve,black,2019-10-10,3,41,10,2019
5330,7.0,21.0,22.0,14.0,8.0,5.0,9.0,257.0,45.0,18.0,11.0,2.0,AW19,culottes,pattern,2019-10-11,4,41,10,2019
5331,8.0,35.0,27.0,35.0,27.0,19.0,16.0,169.0,18.0,9.0,6.0,2.0,AW19,trapeze dress,pattern,2019-10-11,4,41,10,2019
5332,2.0,4.0,3.0,5.0,4.0,5.0,7.0,50.0,9.0,1.0,2.0,3.0,AW19,short sleeves,camel,2019-10-12,5,41,10,2019
5333,2.0,8.0,3.0,1.0,5.0,5.0,6.0,44.0,9.0,6.0,5.0,4.0,AW19,long duster,black,2019-10-12,5,41,10,2019
5334,1.0,3.0,2.0,0.0,0.0,2.0,1.0,16.0,7.0,2.0,4.0,5.0,AW19,long cardigan,black,2019-10-12,5,41,10,2019
5335,3.0,3.0,4.0,6.0,9.0,6.0,3.0,65.0,14.0,6.0,5.0,5.0,AW19,culottes,black,2019-10-12,5,41,10,2019
5336,5.0,5.0,6.0,9.0,3.0,6.0,5.0,53.0,16.0,2.0,5.0,1.0,AW19,midi skirt,black,2019-10-12,5,41,10,2019
5337,1.0,2.0,1.0,1.0,4.0,8.0,10.0,59.0,47.0,50.0,53.0,23.0,AW19,long coat,black,2019-10-13,6,41,10,2019
5338,1.0,4.0,2.0,5.0,3.0,2.0,2.0,21.0,4.0,6.0,0.0,1.0,AW19,long cardigan,black,2019-10-13,6,41,10,2019
5339,19.0,12.0,13.0,15.0,23.0,8.0,116.0,17.0,12.0,12.0,4.0,40.0,AW19,long sleeve,pattern,2019-10-14,0,42,10,2019
5340,34.0,55.0,35.0,54.0,46.0,53.0,515.0,88.0,40.0,58.0,47.0,330.0,AW19,doll dress,pattern,2019-10-14,0,42,10,2019
5341,8.0,3.0,1.0,3.0,2.0,0.0,29.0,8.0,8.0,9.0,7.0,24.0,AW19,long sleeve,black,2019-10-14,0,42,10,2019
5342,15.0,14.0,18.0,8.0,9.0,9.0,91.0,18.0,6.0,9.0,4.0,54.0,AW19,long sleeve,pink,2019-10-14,0,42,10,2019
5343,41.0,41.0,29.0,43.0,25.0,28.0,286.0,55.0,30.0,12.0,11.0,198.0,AW19,long sleeve,pattern,2019-10-14,0,42,10,2019
5344,13.0,16.0,19.0,12.0,10.0,7.0,85.0,21.0,9.0,6.0,3.0,51.0,AW19,long sleeve,black,2019-10-15,1,42,10,2019
5345,9.0,12.0,3.0,11.0,4.0,6.0,49.0,8.0,5.0,7.0,4.0,59.0,AW19,medium coat,black,2019-10-15,1,42,10,2019
5346,2.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,1.0,1.0,14.0,AW19,long cardigan,grey,2019-10-15,1,42,10,2019
5347,18.0,14.0,25.0,15.0,9.0,2.0,73.0,8.0,0.0,3.0,1.0,23.0,AW19,long sleeve,black,2019-10-15,1,42,10,2019
5348,24.0,22.0,26.0,16.0,13.0,16.0,191.0,23.0,21.0,26.0,12.0,124.0,AW19,doll dress,pattern,2019-10-15,1,42,10,2019
5349,12.0,14.0,14.0,9.0,9.0,4.0,69.0,5.0,2.0,1.0,1.0,23.0,AW19,long sleeve,pattern,2019-10-15,1,42,10,2019
5350,12.0,24.0,19.0,12.0,12.0,16.0,144.0,21.0,0.0,4.0,0.0,40.0,AW19,long sleeve,pearl,2019-10-15,1,42,10,2019
5351,11.0,7.0,8.0,8.0,3.0,2.0,34.0,5.0,1.0,8.0,4.0,14.0,AW19,short sleeves,black,2019-10-15,1,42,10,2019
5352,15.0,16.0,15.0,11.0,15.0,13.0,193.0,28.0,19.0,35.0,20.0,215.0,AW19,long sleeve,beige,2019-10-15,1,42,10,2019
5353,19.0,20.0,21.0,13.0,8.0,2.0,59.0,11.0,3.0,2.0,4.0,21.0,AW19,long sleeve,cream,2019-10-15,1,42,10,2019
5354,13.0,14.0,17.0,9.0,7.0,5.0,77.0,12.0,8.0,6.0,2.0,84.0,AW19,culottes,black,2019-10-15,1,42,10,2019
5355,23.0,25.0,26.0,17.0,11.0,10.0,74.0,12.0,1.0,2.0,1.0,16.0,AW19,long sleeve,pearl,2019-10-15,1,42,10,2019
5356,4.0,5.0,3.0,1.0,1.0,5.0,51.0,7.0,8.0,16.0,11.0,22.0,AW19,doll dress,black,2019-10-15,1,42,10,2019
5357,4.0,10.0,3.0,3.0,6.0,7.0,31.0,8.0,1.0,2.0,3.0,12.0,AW19,culottes,pattern,2019-10-15,1,42,10,2019
5358,5.0,7.0,2.0,8.0,4.0,1.0,38.0,10.0,2.0,6.0,0.0,27.0,AW19,long cardigan,pattern,2019-10-16,2,42,10,2019
5359,5.0,4.0,6.0,4.0,5.0,4.0,67.0,19.0,7.0,3.0,1.0,66.0,AW19,long sleeve,pattern,2019-10-16,2,42,10,2019
5360,21.0,25.0,37.0,14.0,10.0,5.0,69.0,11.0,1.0,4.0,2.0,16.0,AW19,long sleeve,pink,2019-10-16,2,42,10,2019
5361,14.0,11.0,14.0,8.0,12.0,3.0,93.0,13.0,5.0,8.0,0.0,36.0,AW19,long sleeve,pearl,2019-10-16,2,42,10,2019
5362,3.0,9.0,5.0,10.0,11.0,8.0,85.0,10.0,2.0,3.0,4.0,66.0,AW19,culottes,jeans,2019-10-16,2,42,10,2019
5363,16.0,29.0,25.0,22.0,13.0,17.0,84.0,9.0,3.0,1.0,1.0,23.0,AW19,long sleeve,black,2019-10-16,2,42,10,2019
5364,15.0,13.0,18.0,17.0,9.0,7.0,55.0,9.0,3.0,3.0,0.0,41.0,AW19,long sleeve,black,2019-10-16,2,42,10,2019
5365,5.0,16.0,18.0,13.0,9.0,11.0,62.0,10.0,3.0,2.0,0.0,20.0,AW19,kimono dress,pattern,2019-10-16,2,42,10,2019
5366,5.0,4.0,7.0,6.0,10.0,10.0,86.0,66.0,68.0,26.0,13.0,72.0,AW19,medium coat,beige,2019-10-16,2,42,10,2019
5367,13.0,13.0,21.0,20.0,10.0,19.0,124.0,17.0,2.0,5.0,2.0,43.0,AW19,long sleeve,black,2019-10-16,2,42,10,2019
5368,24.0,20.0,21.0,22.0,11.0,5.0,28.0,4.0,4.0,2.0,0.0,26.0,AW19,culottes,black,2019-10-16,2,42,10,2019
5369,13.0,24.0,21.0,20.0,18.0,12.0,74.0,16.0,0.0,5.0,2.0,20.0,AW19,long sleeve,black,2019-10-16,2,42,10,2019
5370,8.0,7.0,8.0,10.0,5.0,6.0,95.0,10.0,4.0,7.0,5.0,54.0,AW19,medium cardigan,black,2019-10-16,2,42,10,2019
5371,24.0,21.0,19.0,17.0,11.0,8.0,74.0,8.0,2.0,2.0,1.0,23.0,AW19,short cardigan,black,2019-10-16,2,42,10,2019
5372,19.0,11.0,15.0,10.0,14.0,9.0,116.0,16.0,2.0,0.0,3.0,32.0,AW19,long sleeve,pink,2019-10-16,2,42,10,2019
5373,8.0,6.0,8.0,4.0,5.0,3.0,42.0,14.0,9.0,5.0,8.0,23.0,AW19,long dress,pattern,2019-10-16,2,42,10,2019
5374,1.0,1.0,2.0,1.0,1.0,1.0,12.0,5.0,1.0,0.0,4.0,21.0,AW19,gitana skirt,beige,2019-10-16,2,42,10,2019
5375,8.0,9.0,6.0,11.0,2.0,3.0,78.0,10.0,9.0,10.0,1.0,42.0,AW19,long duster,black,2019-10-16,2,42,10,2019
5376,7.0,6.0,5.0,6.0,2.0,2.0,17.0,6.0,0.0,6.0,1.0,14.0,AW19,sleeveless,pattern,2019-10-16,2,42,10,2019
5377,4.0,10.0,12.0,16.0,10.0,17.0,123.0,22.0,4.0,3.0,4.0,33.0,AW19,long sleeve,grey,2019-10-16,2,42,10,2019
5378,8.0,20.0,12.0,24.0,12.0,6.0,31.0,6.0,2.0,4.0,3.0,33.0,AW19,culottes,black,2019-10-16,2,42,10,2019
5379,9.0,17.0,17.0,13.0,18.0,9.0,143.0,28.0,19.0,21.0,24.0,136.0,AW19,long sleeve,black,2019-10-16,2,42,10,2019
5380,4.0,4.0,5.0,4.0,9.0,5.0,61.0,12.0,3.0,2.0,1.0,67.0,AW19,short sleeves,pattern,2019-10-17,3,42,10,2019
5381,12.0,21.0,24.0,9.0,9.0,3.0,78.0,8.0,0.0,4.0,2.0,28.0,AW19,long sleeve,pink,2019-10-17,3,42,10,2019
5382,19.0,27.0,16.0,12.0,14.0,28.0,245.0,28.0,23.0,27.0,9.0,194.0,AW19,medium coat,pattern,2019-10-17,3,42,10,2019
5383,18.0,18.0,11.0,22.0,15.0,21.0,165.0,20.0,13.0,13.0,3.0,73.0,AW19,medium coat,black,2019-10-17,3,42,10,2019
5384,10.0,20.0,13.0,5.0,17.0,17.0,120.0,36.0,10.0,23.0,7.0,128.0,AW19,long sleeve,grey,2019-10-17,3,42,10,2019
5385,10.0,6.0,13.0,7.0,5.0,2.0,61.0,8.0,2.0,3.0,2.0,31.0,AW19,trapeze dress,pattern,2019-10-17,3,42,10,2019
5386,7.0,7.0,4.0,7.0,4.0,2.0,27.0,6.0,0.0,2.0,1.0,69.0,AW19,long coat,camel,2019-10-17,3,42,10,2019
5387,2.0,1.0,0.0,5.0,3.0,7.0,75.0,9.0,2.0,7.0,3.0,58.0,AW19,short sleeves,pearl,2019-10-17,3,42,10,2019
5388,3.0,5.0,7.0,14.0,12.0,8.0,104.0,12.0,4.0,5.0,2.0,39.0,AW19,long sleeve,mud,2019-10-17,3,42,10,2019
5389,3.0,7.0,12.0,6.0,5.0,8.0,85.0,13.0,5.0,4.0,4.0,43.0,AW19,short cardigan,cream,2019-10-17,3,42,10,2019
5390,7.0,6.0,4.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,32.0,AW19,printed,white,2019-10-17,3,42,10,2019
5391,10.0,7.0,7.0,11.0,16.0,6.0,103.0,10.0,2.0,5.0,6.0,38.0,AW19,long sleeve,black,2019-10-17,3,42,10,2019
5392,6.0,10.0,5.0,7.0,9.0,6.0,76.0,17.0,8.0,6.0,7.0,51.0,AW19,miniskirt,black,2019-10-17,3,42,10,2019
5393,5.0,3.0,4.0,4.0,2.0,2.0,36.0,14.0,1.0,1.0,2.0,23.0,AW19,long cardigan,black,2019-10-17,3,42,10,2019
5394,4.0,4.0,3.0,8.0,6.0,1.0,44.0,5.0,5.0,1.0,1.0,69.0,AW19,long sleeve,blue,2019-10-18,4,42,10,2019
5395,1.0,4.0,5.0,3.0,3.0,3.0,48.0,16.0,3.0,9.0,7.0,34.0,AW19,long sleeve,pink,2019-10-19,5,42,10,2019
5396,5.0,5.0,6.0,15.0,25.0,19.0,108.0,57.0,31.0,28.0,17.0,57.0,AW19,medium coat,black,2019-10-19,5,42,10,2019
5397,2.0,9.0,2.0,5.0,4.0,1.0,29.0,3.0,8.0,3.0,3.0,36.0,AW19,medium cardigan,black,2019-10-19,5,42,10,2019
5398,1.0,6.0,9.0,8.0,7.0,6.0,60.0,22.0,8.0,3.0,0.0,65.0,AW19,short sleeves,black,2019-10-19,5,42,10,2019
5399,2.0,5.0,15.0,4.0,4.0,3.0,111.0,16.0,15.0,24.0,14.0,56.0,AW19,trapeze dress,pattern,2019-10-19,5,42,10,2019
5400,2.0,1.0,3.0,1.0,1.0,0.0,12.0,1.0,2.0,1.0,1.0,12.0,AW19,long duster,grey,2019-10-19,5,42,10,2019
5401,1.0,3.0,12.0,4.0,10.0,8.0,101.0,22.0,7.0,9.0,8.0,50.0,AW19,solid colours,pink,2019-10-19,5,42,10,2019
5402,2.0,6.0,8.0,4.0,5.0,6.0,73.0,21.0,2.0,10.0,2.0,64.0,AW19,long sleeve,pattern,2019-10-20,6,42,10,2019
5403,1.0,5.0,3.0,3.0,6.0,6.0,35.0,12.0,2.0,8.0,4.0,23.0,AW19,sleeveless,black,2019-10-20,6,42,10,2019
5404,1.0,8.0,3.0,0.0,1.0,2.0,13.0,2.0,1.0,0.0,1.0,43.0,AW19,long coat,grey,2019-10-20,6,42,10,2019
5405,12.0,15.0,8.0,9.0,7.0,86.0,13.0,2.0,9.0,1.0,89.0,54.0,AW19,trapeze dress,pattern,2019-10-21,0,43,10,2019
5406,13.0,12.0,9.0,8.0,5.0,66.0,20.0,7.0,9.0,2.0,54.0,62.0,AW19,doll dress,teal,2019-10-21,0,43,10,2019
5407,3.0,2.0,2.0,5.0,3.0,16.0,6.0,2.0,5.0,4.0,51.0,61.0,AW19,long sleeve,white,2019-10-21,0,43,10,2019
5408,22.0,15.0,13.0,17.0,11.0,143.0,30.0,15.0,23.0,12.0,110.0,68.0,AW19,short sleeves,black,2019-10-21,0,43,10,2019
5409,8.0,9.0,6.0,0.0,5.0,47.0,10.0,7.0,6.0,5.0,38.0,36.0,AW19,culottes,red,2019-10-21,0,43,10,2019
5410,13.0,32.0,20.0,8.0,4.0,71.0,19.0,2.0,4.0,1.0,46.0,30.0,AW19,midi skirt,pattern,2019-10-21,0,43,10,2019
5411,10.0,10.0,8.0,6.0,7.0,53.0,7.0,4.0,1.0,4.0,47.0,33.0,AW19,sheath dress,pattern,2019-10-22,1,43,10,2019
5412,8.0,7.0,3.0,5.0,8.0,63.0,20.0,8.0,8.0,5.0,54.0,63.0,AW19,kimono dress,black,2019-10-22,1,43,10,2019
