0,1,2,3,4,5,6,7,8,9,10,11
2.0,13.0,17.0,22.0,26.0,26.0,24.0,24.0,12.0,3.0,2.0,4.0
11.0,31.0,55.0,47.0,63.0,55.0,65.0,71.0,55.0,36.0,30.0,26.0
8.0,47.0,74.0,80.0,50.0,49.0,76.0,73.0,58.0,40.0,24.0,17.0
1.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
9.0,36.0,60.0,56.0,70.0,76.0,80.0,75.0,62.0,57.0,35.0,19.0
13.0,53.0,77.0,89.0,104.0,101.0,65.0,50.0,34.0,35.0,27.0,22.0
5.0,28.0,32.0,33.0,38.0,42.0,58.0,55.0,33.0,22.0,14.0,7.0
2.0,3.0,6.0,6.0,17.0,20.0,28.0,32.0,27.0,20.0,11.0,4.0
0.0,6.0,14.0,13.0,26.0,24.0,29.0,25.0,25.0,19.0,11.0,8.0
37.0,51.0,56.0,67.0,60.0,25.0,19.0,11.0,11.0,6.0,4.0,0.0
6.0,14.0,13.0,31.0,33.0,33.0,25.0,20.0,8.0,6.0,9.0,2.0
31.0,119.0,155.0,131.0,166.0,159.0,172.0,155.0,127.0,118.0,111.0,104.0
21.0,81.0,96.0,108.0,117.0,91.0,102.0,86.0,57.0,62.0,35.0,21.0
35.0,84.0,79.0,57.0,34.0,27.0,17.0,6.0,2.0,2.0,6.0,1.0
17.0,54.0,53.0,49.0,47.0,47.0,54.0,28.0,28.0,13.0,6.0,0.0
15.0,35.0,44.0,47.0,47.0,31.0,37.0,22.0,16.0,4.0,4.0,0.0
7.0,47.0,53.0,98.0,77.0,79.0,54.0,39.0,26.0,20.0,9.0,6.0
48.0,117.0,118.0,111.0,116.0,89.0,99.0,78.0,65.0,46.0,19.0,5.0
40.0,80.0,99.0,91.0,71.0,65.0,51.0,44.0,24.0,21.0,8.0,6.0
35.0,78.0,99.0,99.0,96.0,80.0,59.0,58.0,49.0,36.0,33.0,22.0
17.0,29.0,35.0,40.0,33.0,32.0,34.0,26.0,13.0,5.0,6.0,1.0
38.0,87.0,85.0,163.0,111.0,128.0,121.0,78.0,69.0,62.0,53.0,31.0
26.0,45.0,41.0,29.0,42.0,38.0,33.0,27.0,11.0,17.0,9.0,3.0
38.0,121.0,148.0,170.0,150.0,128.0,107.0,96.0,56.0,47.0,38.0,15.0
35.0,78.0,94.0,134.0,121.0,143.0,114.0,116.0,90.0,111.0,91.0,62.0
28.0,67.0,93.0,82.0,49.0,46.0,56.0,71.0,67.0,45.0,16.0,0.0
36.0,72.0,92.0,74.0,50.0,60.0,61.0,39.0,26.0,13.0,7.0,2.0
20.0,60.0,65.0,51.0,42.0,32.0,15.0,3.0,1.0,0.0,4.0,1.0
20.0,67.0,65.0,85.0,68.0,50.0,60.0,49.0,29.0,26.0,9.0,2.0
5.0,14.0,20.0,28.0,30.0,33.0,33.0,31.0,26.0,11.0,8.0,6.0
11.0,41.0,51.0,51.0,42.0,35.0,29.0,17.0,11.0,1.0,6.0,0.0
6.0,9.0,15.0,12.0,11.0,10.0,8.0,2.0,0.0,0.0,2.0,0.0
2.0,2.0,0.0,0.0,8.0,47.0,51.0,53.0,43.0,39.0,29.0,23.0
13.0,29.0,26.0,29.0,24.0,31.0,25.0,15.0,12.0,6.0,1.0,0.0
18.0,44.0,47.0,69.0,45.0,53.0,29.0,23.0,17.0,14.0,11.0,6.0
11.0,44.0,51.0,121.0,114.0,78.0,67.0,41.0,20.0,23.0,15.0,8.0
5.0,15.0,16.0,14.0,8.0,10.0,12.0,4.0,0.0,0.0,1.0,0.0
4.0,8.0,22.0,16.0,15.0,15.0,9.0,13.0,10.0,7.0,3.0,2.0
12.0,73.0,121.0,89.0,60.0,76.0,81.0,85.0,81.0,92.0,58.0,53.0
13.0,47.0,84.0,76.0,67.0,51.0,56.0,49.0,40.0,44.0,24.0,17.0
2.0,30.0,39.0,40.0,31.0,22.0,17.0,15.0,11.0,4.0,1.0,2.0
5.0,41.0,76.0,70.0,35.0,35.0,31.0,45.0,44.0,37.0,11.0,13.0
2.0,37.0,57.0,48.0,58.0,41.0,37.0,31.0,18.0,16.0,6.0,5.0
0.0,0.0,0.0,0.0,24.0,47.0,41.0,33.0,29.0,22.0,24.0,14.0
22.0,36.0,42.0,54.0,32.0,45.0,34.0,22.0,13.0,5.0,2.0,1.0
20.0,26.0,35.0,31.0,21.0,16.0,6.0,3.0,4.0,0.0,2.0,1.0
10.0,27.0,27.0,31.0,29.0,35.0,33.0,32.0,9.0,4.0,1.0,0.0
8.0,51.0,67.0,58.0,42.0,38.0,39.0,17.0,19.0,9.0,8.0,4.0
4.0,49.0,51.0,55.0,60.0,48.0,33.0,14.0,8.0,4.0,2.0,0.0
4.0,57.0,124.0,92.0,60.0,91.0,91.0,65.0,48.0,22.0,18.0,13.0
14.0,96.0,100.0,100.0,98.0,99.0,113.0,108.0,107.0,123.0,91.0,59.0
11.0,64.0,87.0,82.0,63.0,44.0,39.0,26.0,17.0,7.0,0.0,0.0
20.0,93.0,100.0,94.0,94.0,55.0,36.0,14.0,7.0,4.0,0.0,1.0
10.0,44.0,42.0,45.0,40.0,20.0,12.0,6.0,5.0,2.0,2.0,1.0
8.0,24.0,36.0,35.0,37.0,30.0,15.0,4.0,4.0,1.0,1.0,0.0
16.0,103.0,103.0,105.0,138.0,130.0,128.0,130.0,149.0,117.0,90.0,53.0
4.0,47.0,72.0,75.0,71.0,61.0,45.0,32.0,15.0,13.0,8.0,4.0
20.0,65.0,42.0,47.0,34.0,25.0,14.0,4.0,6.0,3.0,3.0,0.0
10.0,79.0,96.0,88.0,85.0,88.0,74.0,40.0,21.0,11.0,4.0,6.0
22.0,76.0,102.0,78.0,72.0,90.0,105.0,98.0,78.0,94.0,74.0,77.0
6.0,55.0,80.0,58.0,59.0,64.0,79.0,49.0,42.0,20.0,9.0,5.0
10.0,51.0,56.0,44.0,29.0,24.0,19.0,5.0,3.0,1.0,0.0,0.0
10.0,89.0,104.0,92.0,108.0,118.0,98.0,65.0,23.0,4.0,1.0,1.0
6.0,47.0,55.0,45.0,53.0,44.0,56.0,33.0,18.0,12.0,4.0,2.0
15.0,94.0,112.0,78.0,74.0,86.0,76.0,74.0,70.0,50.0,37.0,37.0
31.0,165.0,198.0,148.0,80.0,137.0,238.0,226.0,170.0,213.0,161.0,139.0
3.0,24.0,26.0,17.0,20.0,15.0,5.0,4.0,3.0,2.0,0.0,0.0
6.0,66.0,65.0,55.0,49.0,37.0,65.0,35.0,21.0,3.0,0.0,0.0
12.0,55.0,77.0,54.0,44.0,44.0,23.0,18.0,11.0,2.0,3.0,0.0
6.0,71.0,114.0,112.0,98.0,85.0,65.0,24.0,16.0,5.0,8.0,5.0
11.0,62.0,72.0,56.0,82.0,95.0,84.0,71.0,89.0,67.0,61.0,51.0
26.0,154.0,144.0,159.0,158.0,174.0,215.0,188.0,216.0,189.0,179.0,161.0
8.0,50.0,78.0,61.0,37.0,39.0,21.0,12.0,13.0,6.0,2.0,2.0
10.0,52.0,125.0,88.0,49.0,33.0,34.0,24.0,13.0,11.0,10.0,8.0
2.0,9.0,8.0,4.0,2.0,0.0,0.0,0.0,4.0,82.0,49.0,55.0
8.0,45.0,65.0,62.0,59.0,64.0,62.0,53.0,50.0,40.0,27.0,17.0
2.0,16.0,24.0,13.0,14.0,17.0,14.0,2.0,3.0,1.0,0.0,1.0
11.0,67.0,84.0,98.0,66.0,97.0,84.0,47.0,26.0,26.0,17.0,20.0
8.0,60.0,81.0,78.0,75.0,63.0,35.0,19.0,12.0,7.0,4.0,0.0
9.0,70.0,135.0,94.0,87.0,98.0,84.0,59.0,38.0,38.0,22.0,19.0
9.0,87.0,87.0,87.0,61.0,49.0,30.0,17.0,14.0,5.0,1.0,2.0
6.0,40.0,57.0,37.0,35.0,26.0,12.0,6.0,2.0,0.0,0.0,0.0
4.0,32.0,31.0,33.0,38.0,31.0,18.0,8.0,8.0,6.0,2.0,0.0
6.0,40.0,71.0,54.0,41.0,46.0,23.0,17.0,5.0,2.0,5.0,4.0
1.0,21.0,45.0,43.0,40.0,29.0,25.0,17.0,15.0,7.0,6.0,3.0
2.0,20.0,27.0,24.0,17.0,11.0,12.0,2.0,2.0,1.0,0.0,0.0
74.0,85.0,74.0,58.0,15.0,14.0,6.0,6.0,2.0,0.0,0.0,0.0
46.0,57.0,57.0,60.0,47.0,38.0,23.0,15.0,8.0,1.0,2.0,0.0
42.0,44.0,39.0,42.0,26.0,22.0,19.0,15.0,9.0,15.0,9.0,10.0
0.0,0.0,72.0,167.0,180.0,312.0,320.0,291.0,379.0,244.0,183.0,177.0
2.0,8.0,6.0,67.0,71.0,67.0,43.0,22.0,18.0,10.0,3.0,8.0
29.0,120.0,112.0,100.0,78.0,135.0,99.0,82.0,56.0,14.0,12.0,13.0
4.0,14.0,10.0,93.0,96.0,89.0,56.0,30.0,11.0,9.0,8.0,10.0
2.0,6.0,8.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0
4.0,38.0,30.0,44.0,40.0,35.0,26.0,17.0,6.0,3.0,0.0,0.0
18.0,87.0,82.0,63.0,85.0,51.0,42.0,32.0,21.0,7.0,0.0,0.0
10.0,38.0,47.0,51.0,42.0,55.0,55.0,36.0,31.0,11.0,6.0,4.0
15.0,57.0,55.0,50.0,41.0,33.0,22.0,29.0,22.0,4.0,0.0,0.0
20.0,116.0,120.0,100.0,98.0,63.0,39.0,39.0,23.0,8.0,4.0,2.0
26.0,96.0,102.0,85.0,60.0,57.0,50.0,47.0,33.0,10.0,2.0,4.0
12.0,65.0,60.0,64.0,49.0,62.0,43.0,35.0,27.0,15.0,8.0,9.0
33.0,177.0,154.0,115.0,181.0,179.0,121.0,75.0,55.0,15.0,6.0,1.0
7.0,18.0,22.0,15.0,15.0,11.0,13.0,8.0,2.0,2.0,1.0,1.0
12.0,44.0,59.0,58.0,58.0,59.0,37.0,20.0,15.0,5.0,5.0,6.0
14.0,79.0,67.0,79.0,56.0,38.0,29.0,6.0,8.0,3.0,2.0,4.0
14.0,38.0,50.0,56.0,68.0,96.0,51.0,50.0,31.0,11.0,3.0,4.0
16.0,59.0,79.0,71.0,67.0,130.0,125.0,137.0,173.0,175.0,171.0,146.0
6.0,24.0,33.0,32.0,31.0,39.0,33.0,21.0,10.0,11.0,6.0,6.0
17.0,82.0,82.0,112.0,99.0,86.0,57.0,42.0,12.0,2.0,2.0,0.0
6.0,33.0,35.0,46.0,37.0,42.0,47.0,39.0,23.0,28.0,9.0,7.0
15.0,57.0,71.0,80.0,82.0,100.0,56.0,32.0,20.0,6.0,6.0,2.0
17.0,84.0,68.0,66.0,35.0,65.0,58.0,61.0,37.0,15.0,4.0,5.0
4.0,6.0,9.0,76.0,87.0,71.0,38.0,24.0,6.0,11.0,10.0,7.0
10.0,44.0,58.0,50.0,57.0,69.0,69.0,43.0,32.0,8.0,11.0,4.0
16.0,49.0,55.0,51.0,33.0,60.0,36.0,26.0,16.0,3.0,0.0,0.0
6.0,25.0,25.0,29.0,26.0,38.0,20.0,21.0,14.0,4.0,0.0,2.0
2.0,12.0,24.0,26.0,15.0,13.0,15.0,19.0,11.0,7.0,3.0,3.0
2.0,9.0,15.0,18.0,13.0,11.0,12.0,9.0,6.0,6.0,1.0,0.0
6.0,52.0,54.0,65.0,60.0,60.0,49.0,44.0,22.0,7.0,6.0,4.0
17.0,60.0,59.0,77.0,65.0,89.0,87.0,78.0,41.0,15.0,9.0,10.0
12.0,51.0,55.0,69.0,76.0,102.0,74.0,54.0,38.0,22.0,9.0,8.0
11.0,56.0,55.0,70.0,75.0,99.0,68.0,41.0,31.0,11.0,11.0,1.0
12.0,53.0,82.0,74.0,62.0,78.0,44.0,20.0,15.0,7.0,5.0,3.0
2.0,11.0,6.0,12.0,12.0,19.0,16.0,22.0,17.0,8.0,6.0,2.0
12.0,76.0,63.0,65.0,38.0,26.0,11.0,6.0,11.0,3.0,2.0,2.0
10.0,41.0,45.0,49.0,46.0,31.0,16.0,10.0,7.0,10.0,2.0,4.0
21.0,80.0,101.0,87.0,80.0,62.0,35.0,31.0,8.0,14.0,5.0,1.0
10.0,41.0,40.0,35.0,45.0,43.0,24.0,20.0,20.0,15.0,11.0,6.0
7.0,39.0,44.0,48.0,42.0,53.0,51.0,51.0,44.0,13.0,5.0,5.0
4.0,49.0,60.0,67.0,84.0,104.0,62.0,48.0,25.0,15.0,4.0,3.0
2.0,11.0,11.0,14.0,15.0,26.0,25.0,22.0,22.0,24.0,16.0,10.0
11.0,67.0,66.0,73.0,69.0,67.0,15.0,16.0,17.0,13.0,7.0,2.0
13.0,91.0,97.0,82.0,98.0,74.0,71.0,39.0,33.0,25.0,5.0,5.0
10.0,60.0,61.0,32.0,49.0,48.0,44.0,36.0,32.0,17.0,17.0,11.0
6.0,11.0,29.0,35.0,50.0,48.0,55.0,64.0,106.0,99.0,107.0,155.0
11.0,37.0,36.0,48.0,49.0,43.0,28.0,27.0,11.0,8.0,5.0,4.0
3.0,30.0,40.0,42.0,57.0,54.0,56.0,39.0,28.0,10.0,3.0,2.0
6.0,47.0,53.0,46.0,64.0,65.0,31.0,31.0,26.0,23.0,6.0,6.0
2.0,17.0,22.0,23.0,34.0,29.0,20.0,18.0,5.0,4.0,2.0,0.0
9.0,25.0,22.0,38.0,42.0,41.0,45.0,29.0,22.0,13.0,8.0,9.0
2.0,33.0,22.0,32.0,33.0,45.0,28.0,31.0,21.0,24.0,17.0,6.0
25.0,49.0,51.0,55.0,83.0,44.0,56.0,51.0,32.0,8.0,10.0,44.0
79.0,101.0,73.0,53.0,61.0,66.0,24.0,17.0,6.0,0.0,1.0,65.0
5.0,6.0,47.0,38.0,42.0,33.0,15.0,12.0,5.0,2.0,4.0,35.0
17.0,20.0,26.0,22.0,26.0,26.0,25.0,13.0,5.0,4.0,2.0,56.0
25.0,58.0,42.0,36.0,32.0,17.0,10.0,6.0,2.0,0.0,0.0,1.0
67.0,91.0,47.0,13.0,18.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0
56.0,79.0,40.0,29.0,12.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0
28.0,61.0,56.0,42.0,32.0,22.0,16.0,3.0,0.0,0.0,0.0,6.0
7.0,17.0,31.0,27.0,27.0,31.0,24.0,14.0,14.0,6.0,11.0,38.0
3.0,16.0,15.0,23.0,16.0,18.0,13.0,8.0,9.0,4.0,6.0,3.0
10.0,51.0,58.0,65.0,62.0,74.0,66.0,66.0,58.0,46.0,30.0,38.0
23.0,138.0,123.0,85.0,49.0,24.0,8.0,4.0,0.0,0.0,0.0,16.0
15.0,96.0,78.0,69.0,53.0,49.0,53.0,40.0,40.0,26.0,23.0,70.0
26.0,137.0,113.0,101.0,88.0,85.0,81.0,70.0,59.0,40.0,61.0,114.0
41.0,266.0,242.0,186.0,157.0,82.0,62.0,11.0,6.0,0.0,2.0,71.0
17.0,21.0,35.0,32.0,29.0,40.0,26.0,26.0,12.0,4.0,0.0,15.0
24.0,66.0,71.0,54.0,44.0,20.0,13.0,8.0,2.0,1.0,3.0,3.0
17.0,62.0,57.0,99.0,96.0,86.0,66.0,53.0,33.0,15.0,3.0,29.0
15.0,52.0,49.0,43.0,24.0,24.0,12.0,4.0,2.0,1.0,0.0,11.0
13.0,56.0,64.0,57.0,65.0,47.0,53.0,20.0,13.0,8.0,6.0,164.0
6.0,22.0,23.0,29.0,27.0,20.0,11.0,3.0,0.0,4.0,1.0,15.0
16.0,58.0,80.0,71.0,67.0,56.0,60.0,58.0,60.0,96.0,62.0,98.0
14.0,71.0,82.0,75.0,66.0,35.0,25.0,15.0,16.0,11.0,4.0,20.0
8.0,34.0,28.0,19.0,22.0,12.0,5.0,4.0,3.0,1.0,3.0,12.0
14.0,54.0,53.0,35.0,43.0,46.0,30.0,29.0,25.0,17.0,4.0,25.0
12.0,28.0,28.0,22.0,34.0,28.0,24.0,27.0,7.0,2.0,1.0,13.0
17.0,82.0,71.0,43.0,89.0,94.0,86.0,66.0,55.0,32.0,32.0,73.0
16.0,72.0,58.0,48.0,47.0,34.0,28.0,3.0,2.0,1.0,1.0,17.0
5.0,24.0,34.0,31.0,31.0,27.0,20.0,9.0,5.0,6.0,5.0,10.0
6.0,30.0,39.0,25.0,29.0,20.0,17.0,27.0,25.0,26.0,24.0,49.0
10.0,40.0,32.0,41.0,43.0,49.0,31.0,26.0,8.0,4.0,0.0,13.0
0.0,6.0,14.0,15.0,17.0,25.0,24.0,43.0,22.0,31.0,54.0,99.0
1.0,6.0,16.0,28.0,36.0,43.0,37.0,79.0,84.0,65.0,82.0,172.0
4.0,28.0,20.0,25.0,24.0,30.0,19.0,13.0,19.0,15.0,17.0,20.0
16.0,72.0,67.0,78.0,57.0,34.0,24.0,14.0,6.0,4.0,2.0,6.0
7.0,31.0,49.0,44.0,56.0,40.0,40.0,19.0,8.0,4.0,2.0,11.0
6.0,42.0,50.0,42.0,44.0,33.0,34.0,30.0,20.0,5.0,3.0,17.0
4.0,20.0,21.0,20.0,24.0,15.0,22.0,25.0,23.0,9.0,10.0,24.0
5.0,23.0,23.0,29.0,31.0,37.0,18.0,18.0,21.0,17.0,17.0,48.0
9.0,46.0,44.0,42.0,31.0,31.0,26.0,3.0,1.0,2.0,0.0,23.0
2.0,7.0,17.0,23.0,29.0,33.0,31.0,49.0,46.0,55.0,83.0,195.0
4.0,38.0,42.0,42.0,42.0,30.0,21.0,19.0,9.0,7.0,6.0,39.0
6.0,43.0,60.0,46.0,49.0,47.0,45.0,53.0,29.0,36.0,22.0,34.0
4.0,26.0,22.0,24.0,37.0,24.0,38.0,44.0,33.0,29.0,5.0,22.0
4.0,41.0,44.0,51.0,64.0,58.0,33.0,39.0,26.0,28.0,15.0,37.0
5.0,42.0,41.0,42.0,36.0,27.0,26.0,13.0,7.0,6.0,5.0,70.0
4.0,16.0,29.0,47.0,40.0,38.0,38.0,33.0,28.0,20.0,12.0,22.0
0.0,12.0,18.0,15.0,24.0,29.0,20.0,33.0,27.0,36.0,67.0,135.0
0.0,3.0,11.0,11.0,20.0,31.0,17.0,36.0,51.0,34.0,42.0,91.0
35.0,29.0,52.0,68.0,65.0,56.0,65.0,59.0,33.0,22.0,89.0,21.0
31.0,35.0,50.0,50.0,33.0,24.0,8.0,4.0,6.0,5.0,101.0,10.0
30.0,36.0,38.0,37.0,18.0,17.0,2.0,4.0,2.0,0.0,22.0,2.0
33.0,54.0,38.0,48.0,40.0,21.0,13.0,11.0,3.0,4.0,42.0,6.0
11.0,17.0,24.0,29.0,20.0,15.0,20.0,20.0,14.0,4.0,38.0,10.0
28.0,50.0,56.0,53.0,53.0,43.0,34.0,33.0,21.0,21.0,27.0,13.0
9.0,26.0,25.0,20.0,20.0,19.0,24.0,21.0,14.0,15.0,28.0,20.0
29.0,59.0,55.0,51.0,39.0,45.0,29.0,22.0,9.0,8.0,8.0,3.0
6.0,15.0,20.0,22.0,15.0,13.0,11.0,9.0,6.0,4.0,6.0,0.0
53.0,96.0,112.0,98.0,108.0,85.0,62.0,41.0,6.0,11.0,63.0,6.0
82.0,114.0,113.0,95.0,80.0,59.0,32.0,20.0,4.0,2.0,40.0,1.0
35.0,69.0,60.0,60.0,67.0,45.0,34.0,29.0,22.0,20.0,35.0,22.0
17.0,39.0,44.0,37.0,35.0,22.0,14.0,17.0,2.0,5.0,30.0,11.0
11.0,11.0,17.0,11.0,15.0,13.0,6.0,8.0,2.0,2.0,36.0,19.0
72.0,102.0,122.0,112.0,54.0,29.0,20.0,10.0,4.0,1.0,4.0,1.0
9.0,17.0,22.0,11.0,17.0,8.0,6.0,2.0,3.0,0.0,19.0,6.0
14.0,42.0,34.0,29.0,29.0,22.0,17.0,7.0,2.0,1.0,2.0,1.0
20.0,97.0,104.0,120.0,78.0,73.0,67.0,28.0,26.0,13.0,20.0,6.0
15.0,71.0,64.0,52.0,41.0,28.0,29.0,21.0,8.0,13.0,14.0,11.0
8.0,42.0,46.0,55.0,61.0,35.0,52.0,34.0,32.0,25.0,58.0,21.0
15.0,31.0,33.0,26.0,40.0,39.0,66.0,33.0,50.0,15.0,49.0,15.0
8.0,39.0,23.0,21.0,22.0,17.0,13.0,8.0,2.0,3.0,15.0,4.0
13.0,49.0,42.0,45.0,31.0,35.0,31.0,24.0,15.0,11.0,13.0,9.0
29.0,74.0,105.0,67.0,45.0,31.0,20.0,15.0,5.0,10.0,15.0,6.0
7.0,14.0,15.0,16.0,11.0,13.0,8.0,6.0,3.0,0.0,26.0,7.0
21.0,88.0,103.0,114.0,125.0,155.0,132.0,114.0,73.0,54.0,103.0,57.0
4.0,11.0,14.0,13.0,12.0,20.0,25.0,21.0,20.0,24.0,37.0,18.0
11.0,23.0,23.0,21.0,17.0,17.0,24.0,20.0,15.0,6.0,19.0,6.0
17.0,61.0,60.0,48.0,21.0,17.0,16.0,13.0,11.0,12.0,19.0,13.0
13.0,53.0,53.0,57.0,49.0,49.0,41.0,47.0,26.0,13.0,34.0,10.0
11.0,29.0,33.0,38.0,40.0,33.0,56.0,69.0,52.0,39.0,71.0,24.0
12.0,56.0,74.0,73.0,71.0,57.0,51.0,21.0,16.0,12.0,28.0,7.0
8.0,42.0,33.0,19.0,17.0,21.0,14.0,15.0,3.0,2.0,71.0,11.0
11.0,25.0,31.0,24.0,24.0,17.0,11.0,11.0,9.0,5.0,13.0,8.0
1.0,19.0,26.0,38.0,37.0,17.0,22.0,17.0,13.0,13.0,20.0,18.0
3.0,8.0,13.0,17.0,11.0,9.0,27.0,28.0,26.0,33.0,49.0,21.0
4.0,21.0,34.0,29.0,34.0,38.0,42.0,48.0,40.0,25.0,60.0,26.0
6.0,29.0,20.0,17.0,25.0,13.0,11.0,12.0,3.0,8.0,12.0,8.0
4.0,12.0,17.0,16.0,7.0,8.0,11.0,7.0,4.0,2.0,4.0,1.0
1.0,110.0,141.0,121.0,118.0,136.0,124.0,90.0,51.0,33.0,96.0,37.0
22.0,67.0,58.0,53.0,44.0,30.0,15.0,9.0,10.0,6.0,8.0,4.0
0.0,27.0,42.0,38.0,37.0,31.0,40.0,28.0,25.0,12.0,27.0,14.0
2.0,5.0,10.0,11.0,10.0,13.0,12.0,18.0,17.0,11.0,24.0,11.0
82.0,105.0,105.0,79.0,58.0,43.0,21.0,13.0,7.0,13.0,4.0,2.0
70.0,47.0,53.0,36.0,38.0,32.0,22.0,16.0,8.0,31.0,3.0,8.0
70.0,70.0,92.0,89.0,82.0,76.0,57.0,35.0,22.0,35.0,15.0,1.0
77.0,46.0,29.0,12.0,10.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0
50.0,70.0,79.0,69.0,70.0,76.0,42.0,38.0,13.0,41.0,23.0,12.0
55.0,60.0,80.0,87.0,63.0,38.0,40.0,24.0,11.0,40.0,7.0,8.0
67.0,49.0,48.0,39.0,39.0,38.0,32.0,20.0,14.0,42.0,11.0,14.0
133.0,96.0,94.0,55.0,38.0,24.0,17.0,12.0,3.0,38.0,2.0,4.0
54.0,69.0,87.0,86.0,62.0,87.0,47.0,41.0,20.0,38.0,7.0,5.0
96.0,94.0,117.0,101.0,70.0,45.0,32.0,21.0,9.0,29.0,7.0,4.0
33.0,35.0,33.0,22.0,11.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0
24.0,45.0,38.0,43.0,29.0,52.0,38.0,42.0,15.0,39.0,11.0,2.0
110.0,128.0,145.0,104.0,52.0,55.0,29.0,15.0,6.0,21.0,0.0,1.0
62.0,78.0,103.0,133.0,84.0,68.0,51.0,38.0,19.0,41.0,13.0,9.0
49.0,53.0,66.0,51.0,45.0,58.0,33.0,22.0,10.0,39.0,12.0,13.0
26.0,40.0,51.0,38.0,34.0,52.0,36.0,26.0,19.0,31.0,6.0,4.0
21.0,42.0,42.0,35.0,35.0,40.0,41.0,24.0,8.0,33.0,15.0,4.0
63.0,79.0,67.0,43.0,31.0,11.0,7.0,2.0,1.0,24.0,0.0,0.0
78.0,89.0,79.0,43.0,23.0,12.0,3.0,4.0,4.0,32.0,2.0,0.0
24.0,32.0,34.0,44.0,38.0,35.0,60.0,37.0,38.0,50.0,29.0,20.0
37.0,62.0,69.0,58.0,26.0,44.0,21.0,11.0,11.0,38.0,2.0,2.0
27.0,72.0,58.0,38.0,29.0,22.0,14.0,8.0,6.0,22.0,4.0,6.0
17.0,29.0,20.0,28.0,22.0,20.0,24.0,20.0,8.0,48.0,11.0,10.0
33.0,42.0,53.0,45.0,52.0,43.0,29.0,16.0,20.0,49.0,37.0,34.0
5.0,12.0,8.0,2.0,2.0,4.0,7.0,5.0,8.0,8.0,7.0,4.0
32.0,58.0,56.0,56.0,49.0,33.0,13.0,10.0,5.0,8.0,6.0,3.0
15.0,28.0,49.0,38.0,30.0,20.0,26.0,17.0,22.0,29.0,24.0,10.0
39.0,62.0,91.0,71.0,46.0,69.0,41.0,17.0,13.0,63.0,4.0,3.0
60.0,55.0,61.0,60.0,44.0,37.0,16.0,9.0,8.0,71.0,8.0,1.0
24.0,69.0,62.0,66.0,53.0,94.0,53.0,71.0,86.0,177.0,71.0,107.0
33.0,64.0,86.0,56.0,29.0,21.0,11.0,4.0,2.0,13.0,4.0,0.0
29.0,58.0,48.0,85.0,78.0,133.0,98.0,85.0,80.0,153.0,86.0,89.0
26.0,47.0,51.0,49.0,45.0,57.0,38.0,47.0,43.0,112.0,78.0,86.0
11.0,39.0,31.0,31.0,28.0,22.0,17.0,5.0,8.0,91.0,15.0,8.0
42.0,74.0,69.0,69.0,57.0,26.0,18.0,8.0,2.0,18.0,2.0,0.0
35.0,99.0,58.0,84.0,76.0,88.0,65.0,42.0,24.0,48.0,27.0,20.0
65.0,155.0,156.0,162.0,149.0,171.0,131.0,109.0,81.0,130.0,67.0,99.0
49.0,114.0,106.0,109.0,120.0,183.0,157.0,146.0,98.0,161.0,83.0,87.0
29.0,44.0,62.0,53.0,56.0,31.0,20.0,8.0,7.0,45.0,7.0,3.0
4.0,14.0,17.0,7.0,7.0,9.0,8.0,8.0,2.0,37.0,13.0,5.0
9.0,27.0,44.0,29.0,30.0,28.0,24.0,24.0,6.0,30.0,11.0,8.0
13.0,26.0,24.0,26.0,17.0,17.0,24.0,10.0,22.0,12.0,10.0,13.0
21.0,42.0,55.0,56.0,18.0,27.0,20.0,12.0,4.0,28.0,6.0,3.0
0.0,13.0,30.0,28.0,34.0,21.0,16.0,10.0,13.0,10.0,6.0,4.0
33.0,66.0,73.0,47.0,41.0,27.0,21.0,7.0,0.0,30.0,4.0,0.0
20.0,24.0,24.0,17.0,11.0,16.0,11.0,6.0,2.0,16.0,4.0,2.0
8.0,17.0,14.0,13.0,18.0,4.0,4.0,3.0,1.0,19.0,4.0,4.0
17.0,24.0,26.0,20.0,18.0,15.0,6.0,1.0,4.0,78.0,8.0,7.0
4.0,23.0,28.0,17.0,15.0,24.0,26.0,37.0,25.0,34.0,11.0,6.0
30.0,55.0,60.0,43.0,42.0,42.0,26.0,44.0,23.0,89.0,32.0,15.0
42.0,96.0,100.0,85.0,58.0,42.0,15.0,11.0,12.0,12.0,5.0,5.0
15.0,48.0,53.0,58.0,54.0,41.0,78.0,38.0,28.0,40.0,9.0,8.0
16.0,76.0,78.0,62.0,44.0,25.0,24.0,21.0,9.0,22.0,4.0,6.0
35.0,73.0,68.0,38.0,22.0,21.0,9.0,4.0,0.0,17.0,5.0,1.0
7.0,28.0,36.0,23.0,38.0,21.0,47.0,28.0,22.0,72.0,9.0,7.0
0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,63.0,85.0,59.0,47.0,28.0,23.0,7.0,13.0,26.0,2.0,0.0
4.0,16.0,15.0,8.0,4.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0
